,log_diff,AAA10Y,BAMLH0A0HYM2EY,CPALTT01USM657N,DGS10,DTB3,EMVMACROBUS,EMVMACROCONSUME,EMVMACROFININD,EMVTAXESEMV,EPUSOVDEBT,GEPUCURRENT,NCBCMDPMVCE,POILBREUSDM,STLFSI2,TEDRATE,VIXCLS,HQMYC: 10.0-20.0,YIELD: 3 MO-7 YR,YIELD: 10 YR-20 YR,pmi_us_gt_50_up,pmi_us_gt_50_down,pmi_us_lt_50_up,pmi_us_lt_50_down,category
1998-31,-0.03467130158225734,1.12,9.12,0.12254901960786,-0.018181818181818077,-0.022132796780684028,0.65708,3.8329400000000002,1.20464,12.75822,802.9404168457444,114.56327431910265,35.1566341047,11.88,0.2253,0.83,27.02,-0.41999999999999993,-0.4500000000000002,-0.3199999999999994,0.0,0.0,1.0,0.0,1.0
1998-32,-0.03393075983423867,1.12,9.33,0.12254901960786,0.0,0.008230452674897082,0.65708,3.8329400000000002,1.20464,12.75822,802.9404168457444,114.56327431910265,35.1566341047,11.88,0.3911,0.79,34.34,-0.41999999999999993,-0.3899999999999997,-0.2699999999999996,0.0,0.0,1.0,0.0,0.0
1998-33,0.0009089106918690923,1.18,9.55,0.12254901960786,-0.014814814814814836,-0.004081632653061273,0.65708,3.8329400000000002,1.20464,12.75822,802.9404168457444,114.56327431910265,35.1566341047,11.88,0.3122,0.81,33.14,-0.41999999999999993,-0.3200000000000003,-0.2999999999999998,0.0,0.0,1.0,0.0,1.0
1998-34,-0.051219834826896925,1.43,10.1,0.12254901960786,-0.043233082706766957,-0.020491803278688492,0.65708,3.8329400000000002,1.20464,12.75822,802.9404168457444,114.56327431910265,35.1566341047,11.88,1.0138,0.84,39.6,-0.41999999999999993,-0.17999999999999972,-0.41999999999999993,0.0,0.0,1.0,0.0,1.0
1998-35,-0.018720919134586306,1.42,10.48,0.122399020807818,-0.013752455795677854,-0.008368200836820106,0.99466,4.7639,1.3087600000000001,13.0353,923.6141402835796,142.2705700092277,35.1566341047,13.36,1.3407,0.85,43.31,-0.45999999999999996,-0.14999999999999947,-0.4200000000000008,0.0,0.0,0.0,1.0,0.0
1998-36,0.015503641465298177,1.57,10.62,0.122399020807818,-0.03386454183266929,0.002109704641350074,0.99466,4.7639,1.3087600000000001,13.0353,923.6141402835796,142.2705700092277,35.1566341047,13.36,0.9704,0.75,43.74,-0.45999999999999996,0.0600000000000005,-0.5200000000000005,0.0,0.0,0.0,1.0,0.0
1998-37,-0.0018200114573719962,1.67,10.59,0.122399020807818,-0.030927835051546282,-0.05052631578947375,0.99466,4.7639,1.3087600000000001,13.0353,923.6141402835796,142.2705700092277,35.1566341047,13.36,0.7213,0.99,38.63,-0.45999999999999996,-0.009999999999999787,-0.6499999999999995,0.0,0.0,0.0,1.0,0.0
1998-38,0.010239605480574262,1.75,10.45,0.122399020807818,-0.021276595744680993,-0.022172949002217224,0.99466,4.7639,1.3087600000000001,13.0353,923.6141402835796,142.2705700092277,35.1566341047,13.36,0.8072,0.9,34.55,-0.45999999999999996,-0.010000000000000675,-0.7000000000000002,0.0,0.0,0.0,1.0,1.0
1998-39,-0.05242113036360704,1.81,10.52,0.24449877750613,-0.06304347826086953,-0.06575963718820865,1.33775,5.71115,1.90372,12.09117,342.18758147567513,117.84673127352735,29.6972814395,12.56,1.2451,1.19,40.47,-0.7400000000000002,-0.010000000000000675,-0.7400000000000002,0.0,0.0,0.0,1.0,0.0
1998-40,0.0071466820708956606,1.78,11.2,0.24449877750613,0.10672853828306272,-0.08009708737864074,1.33775,5.71115,1.90372,12.09117,342.18758147567513,117.84673127352735,29.6972814395,12.56,2.3206,1.55,42.2,-0.7400000000000002,-0.9000000000000004,-0.7300000000000004,0.0,0.0,0.0,1.0,0.0
1998-41,0.07830736231647485,1.96,11.31,0.24449877750613,-0.06918238993710679,-0.06068601583113453,1.33775,5.71115,1.90372,12.09117,342.18758147567513,117.84673127352735,29.6972814395,12.56,1.5646,1.66,34.82,-0.7400000000000002,-0.7600000000000002,-0.8599999999999994,0.0,0.0,0.0,1.0,0.0
1998-42,0.012290601761020868,1.82,11.14,0.24449877750613,0.058558558558558405,0.0870786516853932,1.33775,5.71115,1.90372,12.09117,342.18758147567513,117.84673127352735,29.6972814395,12.56,1.2551,1.34,32.27,-0.7400000000000002,-0.6299999999999994,-0.7699999999999996,0.0,0.0,0.0,1.0,0.0
1998-43,0.019981682025424462,1.83,11.17,0.24449877750613,-0.01276595744680864,0.09302325581395365,1.33775,5.71115,1.90372,12.09117,342.18758147567513,117.84673127352735,29.6972814395,12.56,0.9978,0.99,28.05,-0.8300000000000001,-0.13999999999999968,-0.7400000000000002,0.0,0.0,0.0,1.0,0.0
1998-44,0.03419167109986173,1.68,11.01,0.0,0.0625,0.06855791962174917,0.7356600000000001,5.03646,1.18838,10.35587,174.89881890540593,96.13775984102304,29.6972814395,10.92,0.568,0.86,25.7,-0.8300000000000001,-0.28000000000000025,-0.7000000000000002,0.0,0.0,0.0,1.0,1.0
1998-45,-0.020925072073269775,1.6,10.67,0.0,-0.022312373225152005,-0.03539823008849541,0.7356600000000001,5.03646,1.18838,10.35587,174.89881890540593,96.13775984102304,29.6972814395,10.92,0.8038,1.04,29.03,-0.8300000000000001,-0.3100000000000005,-0.6399999999999997,0.0,0.0,0.0,1.0,0.0
1998-46,0.04251747568659113,1.49,10.41,0.0,0.0,-0.002293577981651529,0.7356600000000001,5.03646,1.18838,10.35587,174.89881890540593,96.13775984102304,29.6972814395,10.92,0.5415,0.9,22.47,-0.8300000000000001,-0.3099999999999996,-0.6200000000000001,0.0,0.0,0.0,1.0,0.0
1998-47,0.0214135263654802,1.44,10.31,0.0,-0.0020746887966806016,0.020689655172414056,0.7356600000000001,5.03646,1.18838,10.35587,174.89881890540593,96.13775984102304,29.6972814395,10.92,0.0408,0.82,22.09,-0.8300000000000001,-0.25,-0.6100000000000003,0.0,0.0,0.0,1.0,1.0
1998-48,-0.02250592205930117,1.6,10.28,-0.0609756097561058,-0.03950103950103945,-0.015765765765765827,0.36482,2.2410200000000002,0.8859799999999999,8.703489999999999,166.63340730714938,91.26582118236651,29.6972814395,9.8,0.7011,0.85,25.31,-0.7400000000000002,-0.1299999999999999,-0.7199999999999998,0.0,0.0,0.0,1.0,0.0
1998-49,-0.003107387821914019,1.59,10.34,-0.0609756097561058,-0.0021645021645021467,0.004576659038901587,0.36482,2.2410200000000002,0.8859799999999999,8.703489999999999,166.63340730714938,91.26582118236651,29.6972814395,9.8,0.6121,0.83,27.72,-0.7400000000000002,-0.08999999999999986,-0.6999999999999993,0.0,0.0,0.0,1.0,0.0
1998-50,0.015426119037369698,1.6,10.4,-0.0609756097561058,-0.006507592190889477,-0.002277904328018221,0.36482,2.2410200000000002,0.8859799999999999,8.703489999999999,166.63340730714938,91.26582118236651,29.6972814395,9.8,0.654,0.85,25.04,-0.7400000000000002,-0.08999999999999986,-0.7400000000000002,0.0,0.0,0.0,1.0,0.0
1998-51,0.026163902760455528,1.51,10.45,-0.0609756097561058,0.061135371179039444,0.0182648401826484,0.36482,2.2410200000000002,0.8859799999999999,8.703489999999999,166.63340730714938,91.26582118236651,29.6972814395,9.8,0.281,0.82,21.48,-0.7400000000000002,-0.3199999999999994,-0.6899999999999995,0.0,0.0,0.0,1.0,0.0
1998-52,0.008521353900586615,1.58,10.53,-0.0609756097561058,-0.043209876543209846,-0.020179372197309364,0.36482,2.2410200000000002,0.8859799999999999,8.703489999999999,166.63340730714938,91.26582118236651,29.6972814395,9.8,0.281,0.7,24.42,-0.7299999999999995,-0.25,-0.7399999999999993,0.0,0.0,0.0,1.0,0.0
1999-00,0.0,1.58,10.53,0.244051250762677,0.0,0.0,0.28254,2.88194,0.9041399999999999,12.77096,400.7047186519907,96.68649396218436,30.118480629,10.95,0.4363,0.7,24.42,-0.7299999999999995,-0.25,-0.7399999999999993,1.0,0.0,0.0,0.0,0.0
1999-01,0.03547367209483179,1.48,10.47,0.244051250762677,0.04516129032258065,0.0,0.28254,2.88194,0.9041399999999999,12.77096,400.7047186519907,96.68649396218436,30.118480629,10.95,0.1611,0.67,23.28,-0.7299999999999995,-0.4399999999999995,-0.71,1.0,0.0,0.0,0.0,1.0
1999-02,-0.03291566798851608,1.56,10.53,0.244051250762677,-0.04115226337448563,-0.009153318077803174,0.28254,2.88194,0.9041399999999999,12.77096,400.7047186519907,96.68649396218436,30.118480629,10.95,0.5778,0.64,29.24,-0.7299999999999995,-0.3199999999999994,-0.7699999999999996,1.0,0.0,0.0,0.0,0.0
1999-03,-0.010371074752537759,1.53,10.45,0.244051250762677,-0.0042918454935623185,-0.01616628175519641,0.28254,2.88194,0.9041399999999999,12.77096,400.7047186519907,96.68649396218436,30.118480629,10.95,0.5491,0.71,31.95,-0.7299999999999995,-0.3700000000000001,-0.7400000000000002,1.0,0.0,0.0,0.0,0.0
1999-04,0.026840485216216493,1.5,10.38,0.244051250762677,0.004310344827586299,0.025821596244131495,0.28254,2.88194,0.9041399999999999,12.77096,400.7047186519907,96.68649396218436,30.118480629,10.95,0.263,0.6,26.25,-0.7299999999999995,-0.23999999999999932,-0.6899999999999995,1.0,0.0,0.0,0.0,1.0
1999-05,-0.022054299704750053,1.46,10.51,0.12172854534386801,0.06008583690987135,0.004576659038901587,0.37706,1.88532,0.21547,6.84103,67.81764521021687,80.48326059510713,30.118480629,10.2,0.1435,0.59,29.67,-0.7199999999999998,-0.54,-0.6699999999999999,1.0,0.0,0.0,0.0,0.0
1999-06,-0.007311737748903602,1.32,10.52,0.12172854534386801,0.024291497975708287,0.009111617312072884,0.37706,1.88532,0.21547,6.84103,67.81764521021687,80.48326059510713,30.118480629,10.2,0.2132,0.57,29.76,-0.7199999999999998,-0.6399999999999997,-0.7000000000000002,1.0,0.0,0.0,0.0,0.0
1999-07,-0.002973101748125807,1.33,10.53,0.12172854534386801,0.001976284584980448,0.004514672686230403,0.37706,1.88532,0.21547,6.84103,67.81764521021687,80.48326059510713,30.118480629,10.2,0.062,0.55,29.3,-0.7199999999999998,-0.6300000000000008,-0.6399999999999997,1.0,0.0,0.0,0.0,0.0
1999-08,0.005635088437317183,1.3,10.7,0.12172854534386801,0.04339250493096647,0.022471910112359383,0.37706,1.88532,0.21547,6.84103,67.81764521021687,80.48326059510713,30.118480629,10.2,-0.0135,0.48,27.88,-0.7199999999999998,-0.7299999999999995,-0.5599999999999996,1.0,0.0,0.0,0.0,0.0
1999-09,0.0164633539046467,1.32,10.81,0.303951367781164,0.009451795841209698,-0.01098901098901095,0.20335,1.67765,0.4067,8.23574,49.074393036552785,64.85256726874472,30.118480629,12.12,0.0304,0.53,24.08,-0.5999999999999996,-0.8100000000000005,-0.5700000000000003,1.0,0.0,0.0,0.0,0.0
1999-10,0.024321620782929244,1.42,10.7,0.303951367781164,-0.0337078651685393,-0.00666666666666671,0.20335,1.67765,0.4067,8.23574,49.074393036552785,64.85256726874472,30.118480629,12.12,0.0535,0.53,24.84,-0.5999999999999996,-0.71,-0.6600000000000001,1.0,0.0,0.0,0.0,0.0
1999-11,0.010819099503558331,1.41,10.64,0.303951367781164,0.0019379844961240345,-0.017897091722595126,0.20335,1.67765,0.4067,8.23574,49.074393036552785,64.85256726874472,30.118480629,12.12,0.0559,0.61,24.32,-0.5999999999999996,-0.7999999999999998,-0.6500000000000004,1.0,0.0,0.0,0.0,1.0
1999-12,-0.020372519391137166,1.46,10.63,0.303951367781164,0.007736943907156624,0.0,0.20335,1.67765,0.4067,8.23574,49.074393036552785,64.85256726874472,30.118480629,12.12,0.1381,0.61,24.04,-0.5999999999999996,-0.8399999999999999,-0.6900000000000004,1.0,0.0,0.0,0.0,0.0
1999-13,0.016811942921007152,1.48,10.6,0.7272727272727141,-0.0019193857965450478,-0.018223234624145768,0.28897,1.44487,0.62611,7.46518,199.25703705695702,63.05665624591112,28.3685163233,15.16,0.0843,0.68,22.06,-0.5599999999999996,-0.8799999999999999,-0.6799999999999997,1.0,0.0,0.0,0.0,0.0
1999-14,0.03422972500755161,1.49,10.43,0.7272727272727141,-0.028846153846153966,-0.002320185614849146,0.28897,1.44487,0.62611,7.46518,199.25703705695702,63.05665624591112,28.3685163233,15.16,0.1745,0.7,21.77,-0.5599999999999996,-0.75,-0.6800000000000006,1.0,0.0,0.0,0.0,0.0
1999-15,-0.00853298131157351,1.42,10.37,0.7272727272727141,0.035643564356435675,-0.018604651162790753,0.28897,1.44487,0.62611,7.46518,199.25703705695702,63.05665624591112,28.3685163233,15.16,0.0683,0.78,23.9,-0.5599999999999996,-0.9800000000000004,-0.6199999999999992,1.0,0.0,0.0,0.0,0.0
1999-16,0.013742367256245763,1.43,10.35,0.7272727272727141,0.005736137667303964,0.021327014218009532,0.28897,1.44487,0.62611,7.46518,199.25703705695702,63.05665624591112,28.3685163233,15.16,0.113,0.69,22.76,-0.5599999999999996,-0.9100000000000001,-0.6100000000000003,1.0,0.0,0.0,0.0,0.0
1999-17,-0.003692545161327438,1.42,10.23,0.0,0.019011406844106515,0.0278422273781902,0.28936,1.20565,0.24113,6.22117,98.60849161154142,70.38417582348684,28.3685163233,15.22,-0.0977,0.56,25.07,-0.5900000000000007,-0.8700000000000001,-0.5800000000000001,1.0,0.0,0.0,0.0,0.0
1999-18,0.0061961145596364725,1.38,10.28,0.0,0.033582089552238736,0.013544018058690765,0.28936,1.20565,0.24113,6.22117,98.60849161154142,70.38417582348684,28.3685163233,15.22,-0.0482,0.51,25.36,-0.5900000000000007,-0.9799999999999995,-0.5599999999999996,1.0,0.0,0.0,0.0,1.0
1999-19,-0.013355944099704201,1.36,10.41,0.0,0.014440433212996373,0.00445434298440972,0.28936,1.20565,0.24113,6.22117,98.60849161154142,70.38417582348684,28.3685163233,15.22,0.0104,0.49,26.86,-0.5900000000000007,-1.0700000000000003,-0.54,1.0,0.0,0.0,0.0,0.0
1999-20,-0.008519475747920712,1.44,10.48,0.0,-0.017793594306049876,-0.006651884700665023,0.28936,1.20565,0.24113,6.22117,98.60849161154142,70.38417582348684,28.3685163233,15.22,0.1488,0.57,24.4,-0.5900000000000007,-1.0599999999999996,-0.5600000000000005,1.0,0.0,0.0,0.0,1.0
1999-21,-0.0221287107203837,1.38,10.59,0.0,0.021739130434782705,0.01116071428571419,0.28936,1.20565,0.24113,6.22117,98.60849161154142,70.38417582348684,28.3685163233,15.22,0.268,0.54,25.39,-0.5900000000000007,-1.17,-0.5100000000000007,1.0,0.0,0.0,0.0,0.0
1999-22,0.018719847834716273,1.33,10.69,0.0,0.03191489361702149,-0.019867549668874163,0.20001,1.45011,0.40003,6.20046,39.42114112641698,71.5193269124478,28.3685163233,15.6,0.0728,0.66,23.43,-0.5,-1.3999999999999995,-0.45999999999999996,1.0,0.0,0.0,0.0,0.0
1999-23,0.0048647803448657245,1.31,10.78,0.0,0.03436426116838476,0.03603603603603589,0.20001,1.45011,0.40003,6.20046,39.42114112641698,71.5193269124478,28.3685163233,15.6,0.1048,0.54,25.9,-0.5,-1.4299999999999997,-0.4500000000000002,1.0,0.0,0.0,0.0,0.0
1999-24,0.020042006529657198,1.34,10.74,0.0,-0.029900332225913595,-0.010869565217391242,0.20001,1.45011,0.40003,6.20046,39.42114112641698,71.5193269124478,28.3685163233,15.6,0.146,0.62,21.75,-0.5,-1.2599999999999998,-0.45999999999999996,1.0,0.0,0.0,0.0,1.0
1999-25,-0.014277056520594012,1.36,10.78,0.0,0.03082191780821919,0.024175824175824312,0.20001,1.45011,0.40003,6.20046,39.42114112641698,71.5193269124478,28.3685163233,15.6,0.0272,0.63,21.76,-0.5,-1.38,-0.47000000000000064,1.0,0.0,0.0,0.0,0.0
1999-26,0.03804209470072415,1.36,10.78,0.30084235860408504,-0.03322259136212613,-0.023605150214592308,0.55432,1.99554,0.66518,7.15068,78.70241182419684,72.25851745955828,30.2234325533,18.71,0.0963,0.76,18.66,-0.3699999999999992,-1.2699999999999996,-0.47999999999999954,0.0,1.0,0.0,0.0,0.0
1999-27,0.00261697632324267,1.37,10.79,0.30084235860408504,0.0034364261168384758,0.00219780219780219,0.55432,1.99554,0.66518,7.15068,78.70241182419684,72.25851745955828,30.2234325533,18.71,0.1779,0.75,17.96,-0.3699999999999992,-1.2999999999999998,-0.45999999999999996,0.0,1.0,0.0,0.0,0.0
1999-28,0.0092912960580279,1.4,10.66,0.30084235860408504,-0.0273972602739726,-0.002192982456140302,0.55432,1.99554,0.66518,7.15068,78.70241182419684,72.25851745955828,30.2234325533,18.71,0.2818,0.76,17.42,-0.3699999999999992,-1.1500000000000004,-0.5,0.0,1.0,0.0,0.0,1.0
1999-29,-0.036239821677471806,1.44,10.79,0.30084235860408504,0.028169014084507005,-0.006593406593406681,0.55432,1.99554,0.66518,7.15068,78.70241182419684,72.25851745955828,30.2234325533,18.71,0.3221,0.79,23.32,-0.3699999999999992,-1.3499999999999996,-0.4800000000000004,0.0,1.0,0.0,0.0,0.0
1999-30,-0.0005297083859958576,1.44,10.78,0.30084235860408504,0.013698630136986356,0.02212389380530988,0.55432,1.99554,0.66518,7.15068,78.70241182419684,72.25851745955828,30.2234325533,18.71,0.3105,0.72,24.64,-0.41000000000000014,-1.3499999999999996,-0.4800000000000004,0.0,1.0,0.0,0.0,1.0
1999-31,-0.024107840755542443,1.45,10.97,0.23995200959809698,0.016891891891891886,0.008658008658008587,0.29627,2.37014,1.00731,6.63638,63.78481203959147,61.76026181008206,30.2234325533,20.17,0.4537,0.71,26.6,-0.41000000000000014,-1.4400000000000004,-0.46000000000000085,1.0,0.0,0.0,0.0,0.0
1999-32,0.01505960060972688,1.51,10.99,0.23995200959809698,-0.006644518272425071,-0.012875536480686844,0.29627,2.37014,1.00731,6.63638,63.78481203959147,61.76026181008206,30.2234325533,20.17,0.3309,0.87,22.31,-0.41000000000000014,-1.4699999999999998,-0.46999999999999975,1.0,0.0,0.0,0.0,0.0
1999-33,0.01659618164666608,1.46,11.0,0.23995200959809698,-0.016722408026755953,0.021739130434782705,0.29627,2.37014,1.00731,6.63638,63.78481203959147,61.76026181008206,30.2234325533,20.17,0.3057,0.78,22.95,-0.41000000000000014,-1.2599999999999998,-0.5300000000000002,1.0,0.0,0.0,0.0,0.0
1999-34,0.006576752767757693,1.47,11.02,0.23995200959809698,-0.005102040816326592,0.029787234042553123,0.29627,2.37014,1.00731,6.63638,63.78481203959147,61.76026181008206,30.2234325533,20.17,0.1407,0.66,21.83,-0.41000000000000014,-1.0699999999999994,-0.5300000000000002,1.0,0.0,0.0,0.0,0.0
1999-35,0.005015253731648571,1.5,11.1,0.478755236385384,0.006837606837606813,-0.012396694214875992,0.48503999999999997,1.8862700000000001,0.59283,5.87438,88.72257920026945,66.79365534562682,30.2234325533,22.11,0.2636,0.75,20.98,-0.35999999999999943,-1.2000000000000002,-0.5600000000000005,1.0,0.0,0.0,0.0,0.0
1999-36,0.0033152835710925995,1.5,11.13,0.478755236385384,0.0,-0.03347280334728031,0.48503999999999997,1.8862700000000001,0.59283,5.87438,88.72257920026945,66.79365534562682,30.2234325533,22.11,0.4173,0.89,22.03,-0.35999999999999943,-1.3399999999999999,-0.5900000000000007,1.0,0.0,0.0,0.0,1.0
1999-37,-0.016107114597682274,1.48,11.17,0.478755236385384,-0.003395585738539819,-0.017316017316017285,0.48503999999999997,1.8862700000000001,0.59283,5.87438,88.72257920026945,66.79365534562682,30.2234325533,22.11,0.4545,0.97,23.3,-0.35999999999999943,-1.3899999999999997,-0.5999999999999996,1.0,0.0,0.0,0.0,1.0
1999-38,-0.028922146218559444,1.51,11.21,0.478755236385384,-0.020442930153321992,0.02422907488986792,0.48503999999999997,1.8862700000000001,0.59283,5.87438,88.72257920026945,66.79365534562682,30.2234325533,22.11,0.48,0.86,27.79,-0.35999999999999943,-1.1600000000000001,-0.6100000000000003,1.0,0.0,0.0,0.0,0.0
1999-39,0.009331637350173857,1.45,11.3,0.178677784395466,0.04347826086956519,0.019354838709677358,0.36701999999999996,2.6216,0.47189,7.81238,69.65580702945991,64.92747060560662,25.179206380900002,22.12,0.5133,1.34,24.93,-0.46999999999999975,-1.3399999999999999,-0.5700000000000003,1.0,0.0,0.0,0.0,0.0
1999-40,0.028747045715077916,1.45,11.29,0.178677784395466,0.006666666666666599,-0.012658227848101333,0.36701999999999996,2.6216,0.47189,7.81238,69.65580702945991,64.92747060560662,25.179206380900002,22.12,0.8145,1.5,20.49,-0.46999999999999975,-1.4499999999999993,-0.5700000000000003,1.0,0.0,0.0,0.0,1.0
1999-41,-0.04179289400274228,1.49,11.33,0.178677784395466,0.008278145695364225,0.047008547008547064,0.36701999999999996,2.6216,0.47189,7.81238,69.65580702945991,64.92747060560662,25.179206380900002,22.12,0.8668,1.29,28.75,-0.46999999999999975,-1.29,-0.5700000000000003,1.0,0.0,0.0,0.0,0.0
1999-42,0.024413451813630773,1.42,11.4,0.178677784395466,0.019704433497536922,0.004081632653061051,0.36701999999999996,2.6216,0.47189,7.81238,69.65580702945991,64.92747060560662,25.179206380900002,22.12,0.6921,1.3,21.64,-0.46999999999999975,-1.3599999999999994,-0.5499999999999998,1.0,0.0,0.0,0.0,0.0
1999-43,0.03567317734252999,1.36,11.46,0.178677784395466,-0.03059581320450888,0.010162601626016121,0.36701999999999996,2.6216,0.47189,7.81238,69.65580702945991,64.92747060560662,25.179206380900002,22.12,0.4497,1.21,22.2,-0.46999999999999975,-1.0700000000000003,-0.5,1.0,0.0,0.0,0.0,0.0
1999-44,0.006847693803766251,1.33,11.28,0.0594530321046454,-0.01661129568106301,0.004024144869215318,0.21136999999999997,1.95518,0.68696,5.389959999999999,125.16405879822405,67.65113311912978,25.179206380900002,24.55,0.5766,1.13,21.66,-0.4500000000000002,-0.9300000000000006,-0.4900000000000002,1.0,0.0,0.0,0.0,0.0
1999-45,0.016512143571690955,1.35,11.29,0.0594530321046454,0.0016891891891892552,0.018036072144288484,0.21136999999999997,1.95518,0.68696,5.389959999999999,125.16405879822405,67.65113311912978,25.179206380900002,24.55,0.3483,0.99,21.65,-0.4500000000000002,-0.8299999999999992,-0.4400000000000004,1.0,0.0,0.0,0.0,0.0
1999-46,0.01845547434801723,1.31,11.29,0.0594530321046454,0.02360876897133224,0.0,0.21136999999999997,1.95518,0.68696,5.389959999999999,125.16405879822405,67.65113311912978,25.179206380900002,24.55,0.1047,1.02,19.11,-0.4500000000000002,-0.9799999999999995,-0.41000000000000014,1.0,0.0,0.0,0.0,0.0
1999-47,0.006216847881064308,1.32,11.27,0.0594530321046454,0.008237232289950658,0.011811023622047223,0.21136999999999997,1.95518,0.68696,5.389959999999999,125.16405879822405,67.65113311912978,25.179206380900002,24.55,0.1867,0.97,22.33,-0.4500000000000002,-0.9500000000000002,-0.4500000000000002,1.0,0.0,0.0,0.0,0.0
1999-48,0.007697814330221912,1.29,11.19,0.0,0.008169934640522847,-0.0077821011673151474,0.5816100000000001,1.6390900000000002,0.52874,5.710380000000001,36.94980996601867,60.43098892584037,25.179206380900002,25.48,0.3148,1.02,19.32,-0.3899999999999997,-1.0199999999999996,-0.4299999999999997,1.0,0.0,0.0,0.0,0.0
